movie_name,frame_number,kor_name,eng_name,gender,age,disabled,d_type,smile,main_emotion,frame_five,filename,moviename_text
Barefoot_Gi_Bong,299,엄기봉,Kibong,Male,56,TRUE,Intellectual Disability,84.957,happiness,00299,Barefoot_Gi_Bong00299.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,302,엄기봉,Kibong,Male,43,TRUE,Intellectual Disability,99.999,happiness,00302,Barefoot_Gi_Bong00302.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,303,엄기봉,Kibong,Male,29,TRUE,Intellectual Disability,99.218,happiness,00303,Barefoot_Gi_Bong00303.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,304,엄기봉,Kibong,Male,36,TRUE,Intellectual Disability,99.821,happiness,00304,Barefoot_Gi_Bong00304.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,305,엄기봉,Kibong,Male,52,TRUE,Intellectual Disability,100,happiness,00305,Barefoot_Gi_Bong00305.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,306,엄기봉,Kibong,Male,53,TRUE,Intellectual Disability,99.945,happiness,00306,Barefoot_Gi_Bong00306.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,307,엄기봉,Kibong,Male,51,TRUE,Intellectual Disability,100,happiness,00307,Barefoot_Gi_Bong00307.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,308,엄기봉,Kibong,Male,52,TRUE,Intellectual Disability,99.975,happiness,00308,Barefoot_Gi_Bong00308.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,347,엄기봉,Kibong,Male,20,TRUE,Intellectual Disability,21.86,sadness,00347,Barefoot_Gi_Bong00347.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,355,엄기봉,Kibong,Male,42,TRUE,Intellectual Disability,98.611,happiness,00355,Barefoot_Gi_Bong00355.jpg,Barefoot Gi Bong
Barefoot_Gi_Bong,356,엄기봉,Kibong,Male,30,TRUE,Intellectual Disability,99.698,disgust,00356,Barefoot_Gi_Bong00356.jpg,Barefoot Gi Bong
